Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,9,30,77,870,507,77,870,507,0,-12.74799194,20.93355713,931.3256836,58.65191269,60.40060733,14.93095398,253.7059937,2.368875504,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,0,82,906,596,82,906,596,-15,-15.26407471,21.76708374,931.1702271,55.50795746,55.45374972,15.22289562,253.9336243,2.462460518,1,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,30,86,931,671,86,931,671,0,-17.69618835,22.51815186,930.4683838,52.6518898,51.0769853,15.46460247,253.9336243,2.532497883,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,0,88,949,730,88,949,730,0,-20.09400024,23.26918945,929.7666016,49.9538269,47.42935135,15.70630836,245.1971893,2.602535009,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,30,90,960,773,90,960,773,0,-21.32825317,23.78487549,929.197876,48.52020264,44.69050418,15.84756279,245.1971893,2.755132675,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,0,91,967,798,91,967,798,0,-22.55063477,24.30056152,928.6292114,47.13314819,43.03486126,15.98881817,233.4504089,2.907730579,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,30,91,968,804,91,968,804,0,-22.56870117,24.47835693,928.2182617,46.9955368,42.58926456,16.14282417,233.4504089,3.069929123,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,0,91,964,792,91,964,792,0,-22.58969727,24.65615234,927.807312,46.85599518,43.39110707,16.29682922,230.2668762,3.232127666,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,30,90,956,761,90,956,761,0,-21.59998169,24.53511963,927.7792969,47.76143265,45.37418611,16.5423317,230.2668762,3.305496693,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,0,87,941,713,87,941,713,0,-20.61395874,24.41411743,927.7512817,48.67783356,48.39319448,16.78783226,233.1007538,3.378865957,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,30,84,920,648,84,920,648,0,-19.05087891,24.0168396,927.6787109,50.311203,52.26845958,17.07894897,233.1007538,3.37095499,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,0,80,890,568,80,890,568,0,-17.47920837,23.61959229,927.6061401,51.99860382,56.8244491,17.37006569,236.1600647,3.363043785,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,30,200,304,344,75,849,475,2,-15.24442139,22.94771729,927.7329712,54.56674576,61.91031421,17.72193718,236.1600647,3.258226871,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,0,115,0,115,68,790,372,4,-12.9819397,22.27584229,927.8598022,57.27038956,67.40535492,18.07380676,237.7425842,3.153409719,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,30,81,0,81,59,702,262,7,-9.257055664,21.3010498,928.206665,61.85302734,73.21650971,18.46554375,237.7425842,2.920751572,3,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,0,47,513,142,46,562,151,7,-5.470007324,20.32622681,928.5534668,66.81305695,79.27313173,18.85728264,240.0137787,2.688093424,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,30,27,268,48,26,312,51,4,-2.759771729,19.91436157,928.9085693,70.26730347,85.52147328,19.15041161,240.0137787,2.584188938,4,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,0,0,0,0,0,0,0,3,-0.052130127,19.50246582,929.2637329,73.86342621,91.92393583,19.44354248,242.8466644,2.480284691,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,30,0,0,0,0,0,0,4,0.676568604,19.42110596,929.4544678,74.82350922,98.44560544,19.66673088,242.8466644,2.437286854,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,0,0,0,0,0,0,0,3,1.403894043,19.33971558,929.6451416,75.79210663,105.0639494,19.88991928,242.7381592,2.394289017,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,30,0,0,0,0,0,0,4,1.792901611,19.25301514,929.7025146,76.3635025,111.7600015,20.06951523,242.7381592,2.35936904,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,0,0,0,0,0,0,0,3,2.182397461,19.1663147,929.7598267,76.93914795,118.5185288,20.24911308,238.6184387,2.324449062,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,30,0,0,0,0,0,0,3,2.694696045,19.05025635,929.6990967,77.70410919,125.3269829,20.35616493,238.6184387,2.34537077,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,0,0,0,0,0,0,0,4,3.207879639,18.934198,929.6384277,78.47659302,132.1746349,20.46321678,233.4697113,2.366292477,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,30,0,0,0,0,0,0,7,3.718652344,18.80120239,929.4153442,79.27255249,139.0517388,20.48449516,233.4697113,2.440577507,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,0,0,0,0,0,0,0,4,4.230767822,18.66817627,929.1922607,80.07710266,145.9484482,20.50577354,229.8919525,2.514862537,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,30,0,0,0,0,0,0,7,4.738824463,18.56447754,928.9389648,80.84803772,152.8527815,20.48787117,229.8919525,2.537342072,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,0,0,0,0,0,0,0,1,5.247338867,18.46080933,928.68573,81.62575531,159.7451259,20.4699707,228.2318726,2.559821844,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,30,0,0,0,0,0,0,1,5.59786377,18.36922607,928.5428467,82.19009399,166.5767309,20.43455315,228.2318726,2.529380083,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,0,0,0,0,0,0,0,0,0,5.948846436,18.27764282,928.3999023,82.75852203,173.1230703,20.3991375,227.0121613,2.498938322,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,0,30,0,0,0,0,0,0,0,6.253533936,18.17147217,928.1762695,83.28790283,176.5513176,20.34998131,227.0121613,2.470730305,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,1,0,0,0,0,0,0,0,0,6.558831787,18.06530151,927.9526978,83.82111359,171.3934859,20.30082512,227.4593658,2.442522526,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,1,30,0,0,0,0,0,0,0,6.807214355,18.06221924,927.7114258,84.15190125,164.713057,20.28387451,227.4593658,2.416085243,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,2,0,0,0,0,0,0,0,0,7.054956055,18.05910645,927.4701538,84.48280334,157.8553902,20.26692581,228.087738,2.389647722,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,2,30,0,0,0,0,0,0,1,7.169915771,18.09243164,927.5388184,84.59253693,150.9561974,20.28519249,228.087738,2.356014013,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,3,0,0,0,0,0,0,0,0,7.284295654,18.12575684,927.6074219,84.70152283,144.0516059,20.30345917,228.2100677,2.322380304,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,3,30,0,0,0,0,0,0,1,7.477227783,18.13375244,927.703125,84.94716644,137.1581232,20.34366608,228.2100677,2.309203148,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,4,0,0,0,0,0,0,0,1,7.669702148,18.14174805,927.7988892,85.19261169,130.2868112,20.38387108,227.315567,2.29602623,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,4,30,0,0,0,0,0,0,1,8.175927734,18.05904541,927.8128662,85.97442627,123.4473269,20.42552757,227.315567,2.292915821,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,5,0,0,0,0,0,0,0,1,8.682366943,17.97631226,927.8269043,86.76249695,116.6495702,20.46718216,227.1585388,2.289805412,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,5,30,0,0,0,0,0,0,1,9.649743652,17.82698975,927.8887939,88.27265167,109.9046565,20.49507332,227.1585388,2.310616732,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,6,0,0,0,0,0,0,0,1,10.61739502,17.67766724,927.9506226,89.8046875,103.2257407,20.52296448,225.9116211,2.331428051,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,6,30,0,0,0,0,0,0,1,10.07549438,17.99154053,928.1072998,88.63700104,96.62891759,20.56954193,225.9116211,2.320439816,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,7,0,0,0,0,0,0,0,0,9.534936523,18.3053833,928.263916,87.48534393,90.12987789,20.61611748,224.3132172,2.309451342,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,7,30,33,395,76,33,395,76,0,7.384332275,18.86901245,928.505249,83.89466095,83.76653048,20.74924469,224.3132172,2.473996639,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,8,0,50,603,180,50,603,180,0,5.256921387,19.43261108,928.746521,80.45996857,77.56169036,20.8823719,224.4585266,2.638541937,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,8,30,62,722,290,62,722,290,0,3.535913086,19.98781738,928.8765869,77.65484619,71.5612753,21.08563614,224.4585266,2.739031076,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,9,0,70,799,397,70,799,397,0,1.833917236,20.5430542,929.0067139,74.9582901,65.82304048,21.28890038,224.4361267,2.839520216,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,9,30,76,851,496,76,851,496,0,0.601739502,21.29143677,928.6306152,72.68267822,60.42317208,21.56165123,224.4361267,2.924006224,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,10,0,81,887,584,81,887,584,0,-0.624456787,22.03984985,928.2544556,70.478508,55.46185323,21.83440208,224.307785,3.008492231,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,10,30,85,913,659,85,913,659,0,-0.577642822,22.13240967,927.671875,70.43517303,51.06817015,22.11122513,224.307785,3.072579861,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,11,0,87,931,718,87,931,718,0,-0.532659912,22.22496948,927.0892944,70.38994598,47.40117915,22.38804817,221.2283783,3.13666749,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,11,30,89,943,760,89,943,760,0,0.025811768,22.29894409,926.5493164,70.94776917,44.6410839,22.49351883,221.2283783,3.214380264,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,12,0,90,949,785,90,949,785,0,0.575341797,22.37294922,926.0092773,71.49847412,42.9635807,22.59898949,217.3846283,3.2920928,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,12,30,90,950,792,90,950,792,0,1.301599121,22.35619507,925.4718628,72.35287476,42.49739304,22.76198578,217.3846283,3.370577335,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,13,0,90,947,780,90,947,780,0,2.021844482,22.33944092,924.9344482,73.20822906,43.28178223,22.92498016,216.0363464,3.449061632,0,,,,,,,,,,,,,,,,,,,,,,,,,
