Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Min efficiency,0.08,Mean efficiency,0.1,max efficiency,0.12,,Solar panel area (m^2),72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,Min Instantaneous Power (W),Mean Instantaneous Power (W),Max Instantaneous Power (W),,,,,,,,,,,,,,,,,,,,,
2015,5,1,10,30,389,421,766,105,944,951,3,1.81395874,22.99266968,935.2851563,72.26605225,26.37676725,16.2890625,65.62059021,3.627077103,0,,2424.96,3031.2,3637.44,,,,,,,,,,,,,,,,,,,,,
2015,5,1,11,0,429,388,796,108,954,1008,2,1.175805664,23.30349121,935.1488037,71.20596313,19.37261342,16.60138321,67.16686249,3.648753881,0,,2234.88,2793.6,3352.32,,,,,,,,,,,,,,,,,,,,,
2015,5,1,11,30,453,415,859,109,961,1048,2,0.600518799,23.58828125,934.8083496,70.25775146,12.51793589,16.80611229,67.16686249,3.600805283,0,,2390.4,2988,3585.6,,,,,,,,,,,,,,,,,,,,,
2015,5,1,12,0,526,155,681,110,964,1069,3,0.02755127,23.87307129,934.4678955,69.32363892,6.346267261,17.01084137,67.93545532,3.552856922,0,,892.8,1116,1339.2,,,,,,,,,,,,,,,,,,,,,
2015,5,1,12,30,522,122,644,110,964,1071,3,-1.018591309,23.76699219,934.4046631,68.27154541,5.118480006,17.22113037,67.93545532,3.506464481,0,,702.72,878.4,1054.08,,,,,,,,,,,,,,,,,,,,,
2015,5,1,13,0,497,297,790,109,961,1054,3,-2.089025879,23.6609436,934.3413696,67.20449066,10.69960386,17.43141937,68.56101227,3.460072041,0,,1710.72,2138.4,2566.08,,,,,,,,,,,,,,,,,,,,,
2015,5,1,13,30,473,318,777,108,954,1019,2,-2.206152344,23.7505127,934.104248,66.98871613,17.4635513,17.46788979,68.56101227,3.42835927,0,,1831.68,2289.6,2747.52,,,,,,,,,,,,,,,,,,,,,
2015,5,1,14,0,459,261,697,106,944,966,3,-2.323492432,23.84008179,933.8670654,66.77346039,24.4411104,17.50435829,70.07852936,3.3966465,0,,1503.36,1879.2,2255.04,,,,,,,,,,,,,,,,,,,,,
2015,5,1,14,30,103,930,896,103,930,896,1,-2.559820557,23.34526978,933.7287598,67.00354004,31.48277068,17.45593262,70.07852936,3.381217003,0,,5356.8,6696,8035.2,,,,,,,,,,,,,,,,,,,,,
2015,5,1,15,0,373,277,590,100,910,812,3,-2.83157959,22.85042725,933.5905151,67.19629669,38.54438264,17.40750885,72.31185913,3.365787506,0,,1595.52,1994.4,2393.28,,,,,,,,,,,,,,,,,,,,,
2015,5,1,15,30,322,277,516,95,884,713,2,-1.305944824,22.30007324,933.774231,69.44005585,45.60642623,17.27502251,72.31185913,3.31024313,0,,1595.52,1994.4,2393.28,,,,,,,,,,,,,,,,,,,,,
2015,5,1,16,0,280,140,365,89,848,604,3,0.236413574,21.74971924,933.9579468,71.76880646,52.65711583,17.14253807,73.98571014,3.254698515,0,,806.4,1008,1209.6,,,,,,,,,,,,,,,,,,,,,
2015,5,1,16,30,82,799,486,82,799,486,1,1.668969727,21.04802856,934.0057373,74.20236206,59.68724824,17.04260635,73.98571014,3.251925468,0,,4602.24,5752.8,6903.36,,,,,,,,,,,,,,,,,,,,,
2015,5,1,17,0,73,730,363,73,730,363,0,3.116693115,20.34636841,934.0535889,76.72928619,66.68810368,16.94267464,73.83680725,3.24915266,0,,4204.8,5256,6307.2,,,,,,,,,,,,,,,,,,,,,
2015,5,1,17,30,103,29,111,62,627,238,2,5.426904297,19.72164307,934.2941895,80.32830048,73.65027692,16.75685501,73.83680725,3.11807394,0,,167.04,208.8,250.56,,,,,,,,,,,,,,,,,,,,,
2015,5,1,18,0,45,459,120,45,459,120,0,7.765100098,19.09694824,934.5348511,84.1076355,80.56271428,16.57103729,72.20452881,2.98699522,0,,2643.84,3304.8,3965.76,,,,,,,,,,,,,,,,,,,,,
2015,5,1,18,30,18,153,25,18,153,25,0,9.313867188,18.92745361,934.854126,86.37749481,87.41115799,16.35179329,72.20452881,2.993948936,0,,881.28,1101.6,1321.92,,,,,,,,,,,,,,,,,,,,,
2015,5,1,19,0,0,0,0,0,0,0,1,10.85723267,18.75792847,935.1734009,88.68884277,94.18324842,16.13255119,71.39244843,3.000902653,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,19,30,0,0,0,0,0,0,1,10.97493896,18.76226196,935.3358154,88.84424591,100.8508974,15.90431881,71.39244843,3.07555747,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,20,0,0,0,0,0,0,0,3,11.09273682,18.76656494,935.4981689,88.99979401,107.3866503,15.67608547,72.55921936,3.150212288,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,20,30,0,0,0,0,0,0,1,11.18761597,18.68935547,935.7459106,89.23314667,113.7500886,15.47010231,72.55921936,3.133819818,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,21,0,0,0,0,0,0,0,3,11.28234253,18.61217651,935.9936523,89.46665192,119.8852199,15.26411819,74.02168274,3.117427349,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,21,30,0,0,0,0,0,0,3,11.62581787,18.60769043,936.1323242,89.94676208,125.713449,15.11080265,74.02168274,3.083614826,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,22,0,0,0,0,0,0,0,3,11.96807251,18.60323486,936.2709351,90.42713928,131.1238368,14.95748711,74.9758606,3.049802303,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,22,30,0,0,0,0,0,0,1,11.56151733,18.59890137,935.9632568,89.86978149,135.9612013,14.85124207,74.9758606,2.924343348,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,23,0,0,0,0,0,0,0,3,11.15331421,18.59453735,935.6555786,89.31270599,140.0162447,14.74499607,74.02168274,2.798884392,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,1,23,30,0,0,0,0,0,0,3,10.96523438,18.53325806,935.4458008,89.13603973,143.0300259,14.54457092,74.02168274,2.672268391,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,3.251,4.624,6.366,1.0815,10.02,8.2295,3,,17.62313232,934.8138898,81.74820789,,15.29887784,69.58486239,3.144045949,,,26.63424,33.2928,39.95136,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,23.87307129,,,,,,,,,MIN POWER  (kWh / day),MEAN POWER  (kWh / day),MAX POWER  (kWh / day),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,2,0,0,0,0,0,0,0,0,3,10.77529297,18.47200928,935.2360229,88.95702362,144.734153,14.34414673,72.24256897,2.54565239,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,0,30,0,0,0,0,0,0,3,11.04586182,18.41286621,934.758728,89.40799713,144.9369441,14.15359592,72.24256897,2.5695467,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,1,0,0,0,0,0,0,0,3,11.31633911,18.35375366,934.2814331,89.86087799,143.6132943,13.96304512,69.78684998,2.59344101,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,1,30,0,0,0,0,0,0,3,11.25585327,18.25228271,934.1547852,89.91384888,140.9181841,13.80835342,69.78684998,2.654482126,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,2,0,0,0,0,0,0,0,3,11.19353638,18.15081177,934.0280762,89.96448517,137.1097215,13.65366173,65.66368866,2.715523243,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,2,30,0,0,0,0,0,0,3,11.11678467,18.09923706,934.1646118,89.92787933,132.455178,13.51430416,65.66368866,2.725454807,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,3,0,0,0,0,0,0,0,4,11.03936157,18.04766235,934.3011475,89.89015961,127.1783263,13.37494659,60.49364853,2.735386133,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
